timestamp,name,value
0,frontend##frontend_qps,1.6733728852012245e-06
0,orders##orders_qps,8.203935302580227e-07
0,catalogue##catalogue_qps,5.096767556206948e-07
0,frontend##frontend_error_rate,7.034908461976342e-09
0,orders##orders_error_rate,3.336256686294405e-09
0,catalogue##catalogue_error_rate,1.0159864848273464e-09
0,frontend##frontend_network_in,1.6593252626091818e-07
0,orders##orders_network_in,1.1640427835354625e-07
0,catalogue##catalogue_network_in,1.3816049712782454e-07
0,frontend##frontend_response_time,6.239205666943694e-12
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.8743080073372886
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.9890911038104682e-07
0,orders##orders_cpu,2.258998434378748e-07
0,catalogue##catalogue_cpu,2.358872001039979e-07
0,frontend##frontend_qps,1.305962292620827e-06
0,orders##orders_qps,9.854795341755747e-07
0,catalogue##catalogue_qps,7.378286497407809e-07
0,frontend##frontend_error_rate,7.859194488660679e-09
0,orders##orders_error_rate,3.0104716281192302e-09
0,catalogue##catalogue_error_rate,4.2692444459725165e-09
0,frontend##frontend_network_in,1.4012269468172644e-07
0,orders##orders_network_in,8.441260657152512e-08
0,catalogue##catalogue_network_in,5.141980052252231e-08
0,frontend##frontend_response_time,2.102310586052748e-10
0,orders##orders_response_time,4.591619553278876e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.6523642177017381
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.3426314096126e-07
0,orders##orders_cpu,1.632790964724786e-07
0,catalogue##catalogue_cpu,1.6179319784081858e-07
0,frontend##frontend_qps,9.674633007001686e-07
0,orders##orders_qps,1.060341849447197e-06
0,catalogue##catalogue_qps,5.036123755354185e-07
0,frontend##frontend_error_rate,8.358626105197112e-09
0,orders##orders_error_rate,5.9029856221340425e-09
0,catalogue##catalogue_error_rate,2.167678710878609e-09
0,frontend##frontend_network_in,4.126768904765711e-07
0,orders##orders_network_in,1.454740403824811e-07
0,catalogue##catalogue_network_in,1.0243698500924753e-07
0,frontend##frontend_response_time,4.88526994056141e-10
0,orders##orders_response_time,6.953599915254593e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,1.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.3103936405763123e-07
0,orders##orders_cpu,2.3973535800214506e-07
0,catalogue##catalogue_cpu,2.143707658435969e-07
0,frontend##frontend_qps,1.6315874517082232e-06
0,orders##orders_qps,1.2601873527305692e-06
0,catalogue##catalogue_qps,7.993351689499114e-07
0,frontend##frontend_error_rate,7.68626196189111e-09
0,orders##orders_error_rate,2.0063911406096808e-10
0,catalogue##catalogue_error_rate,4.5275077744227015e-09
0,frontend##frontend_network_in,9.671124383131225e-08
0,orders##orders_network_in,5.1999516458815566e-08
0,catalogue##catalogue_network_in,1.3821216567804512e-07
0,frontend##frontend_response_time,2.39456527788618e-10
0,orders##orders_response_time,3.9089446068117685e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,1.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,8.786612436062802e-08
0,orders##orders_cpu,1.1266065646393073e-07
0,catalogue##catalogue_cpu,8.873771858222209e-08
0,frontend##frontend_qps,1.1875713842169305e-06
0,orders##orders_qps,8.683206169918887e-07
0,catalogue##catalogue_qps,7.054038336229806e-07
0,frontend##frontend_error_rate,7.314836498650707e-09
0,orders##orders_error_rate,3.853023390750891e-09
0,catalogue##catalogue_error_rate,8.093160405226972e-09
0,frontend##frontend_network_in,3.76506320832005e-07
0,orders##orders_network_in,2.227312179167532e-07
0,catalogue##catalogue_network_in,1.2137037633367e-07
0,frontend##frontend_response_time,5.751742012443131e-10
0,orders##orders_response_time,2.1336460020300407e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.4400927777855403
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.7441803935429665e-07
0,orders##orders_cpu,1.8791745250864937e-07
0,catalogue##catalogue_cpu,1.1678228770542325e-07
0,frontend##frontend_qps,1.626252872663559e-06
0,orders##orders_qps,1.0091223724893509e-06
0,catalogue##catalogue_qps,5.103760049809939e-07
0,frontend##frontend_error_rate,2.752656367029866e-09
0,orders##orders_error_rate,6.096725554542607e-09
0,catalogue##catalogue_error_rate,5.378663887563612e-09
0,frontend##frontend_network_in,3.194437512673729e-07
0,orders##orders_network_in,4.778883009942123e-08
0,catalogue##catalogue_network_in,1.3283739248815952e-07
0,frontend##frontend_response_time,6.239205666943694e-12
0,orders##orders_response_time,3.928153416387221e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.448226593345504
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.95181606412308e-07
0,orders##orders_cpu,1.8912205049070322e-07
0,catalogue##catalogue_cpu,1.825815828200686e-07
0,frontend##frontend_qps,8.615385892226969e-07
0,orders##orders_qps,1.0635283501471512e-06
0,catalogue##catalogue_qps,4.535764441189883e-07
0,frontend##frontend_error_rate,2.416328909565425e-09
0,orders##orders_error_rate,7.855889296807717e-09
0,catalogue##catalogue_error_rate,5.9395882759053025e-09
0,frontend##frontend_network_in,3.997960209265304e-07
0,orders##orders_network_in,6.599894571478521e-08
0,catalogue##catalogue_network_in,1.1167141660125496e-07
0,frontend##frontend_response_time,6.239205666943694e-12
0,orders##orders_response_time,4.9243378282864577e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,1.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.82880615773388e-07
0,orders##orders_cpu,1.6203048323892069e-07
0,catalogue##catalogue_cpu,1.5726032571690132e-07
0,frontend##frontend_qps,1.097060167064334e-06
0,orders##orders_qps,9.450917568663496e-07
0,catalogue##catalogue_qps,5.950086265821272e-07
0,frontend##frontend_error_rate,2.906170852335899e-10
0,orders##orders_error_rate,4.750888332224792e-09
0,catalogue##catalogue_error_rate,5.552792503756922e-09
0,frontend##frontend_network_in,2.714877496445193e-07
0,orders##orders_network_in,5.0270160273867984e-08
0,catalogue##catalogue_network_in,1.4132038198592348e-07
0,frontend##frontend_response_time,6.261832051557388e-10
0,orders##orders_response_time,2.1255334063246e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.5202873448713047
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.479144793031707e-07
0,orders##orders_cpu,2.509065127047889e-07
0,catalogue##catalogue_cpu,2.460334908787083e-07
0,frontend##frontend_qps,1.5202304163588623e-06
0,orders##orders_qps,8.399276370369562e-07
0,catalogue##catalogue_qps,5.036940038549437e-07
0,frontend##frontend_error_rate,1.2782948773046363e-09
0,orders##orders_error_rate,4.126166922104467e-09
0,catalogue##catalogue_error_rate,3.970609365512174e-09
0,frontend##frontend_network_in,3.500896097099574e-07
0,orders##orders_network_in,9.753855164339353e-08
0,catalogue##catalogue_network_in,1.480445967299493e-07
0,frontend##frontend_response_time,2.8799283163739037e-10
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.1247158790789477
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.6332128049099074e-07
0,orders##orders_cpu,2.2956896721283026e-07
0,catalogue##catalogue_cpu,2.181324104094157e-07
0,frontend##frontend_qps,9.1931546943971e-07
0,orders##orders_qps,1.0740500532569451e-06
0,catalogue##catalogue_qps,6.743140670838367e-07
0,frontend##frontend_error_rate,7.205696184048643e-09
0,orders##orders_error_rate,2.0404905885861033e-09
0,catalogue##catalogue_error_rate,4.4625742024172295e-11
0,frontend##frontend_network_in,2.2459473183274137e-07
0,orders##orders_network_in,1.1993910216429858e-07
0,catalogue##catalogue_network_in,8.865829211459462e-08
0,frontend##frontend_response_time,6.239205666943694e-12
0,orders##orders_response_time,1.0497887160516195e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.314911189011432e-07
0,orders##orders_cpu,2.4667710221141694e-07
0,catalogue##catalogue_cpu,1.4913128260711976e-07
0,frontend##frontend_qps,1.249602688321068e-06
0,orders##orders_qps,1.1157751560620456e-06
0,catalogue##catalogue_qps,6.851286454603054e-07
0,frontend##frontend_error_rate,4.872797110761404e-09
0,orders##orders_error_rate,5.613729405121965e-09
0,catalogue##catalogue_error_rate,5.711747868057978e-09
0,frontend##frontend_network_in,3.857329282525045e-07
0,orders##orders_network_in,1.8477584295981173e-07
0,catalogue##catalogue_network_in,7.660669509280548e-08
0,frontend##frontend_response_time,1.851471600353209e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.253518062879246e-07
0,orders##orders_cpu,9.858522783690685e-08
0,catalogue##catalogue_cpu,1.637706163863534e-07
0,frontend##frontend_qps,1.2080815629286689e-06
0,orders##orders_qps,8.63613278924114e-07
0,catalogue##catalogue_qps,8.390423599358034e-07
0,frontend##frontend_error_rate,3.99119090062307e-09
0,orders##orders_error_rate,6.1458947588135925e-09
0,catalogue##catalogue_error_rate,6.64898622938722e-09
0,frontend##frontend_network_in,3.983872855013598e-07
0,orders##orders_network_in,1.0215054695986057e-07
0,catalogue##catalogue_network_in,5.540730390795112e-08
0,frontend##frontend_response_time,1.564028520846319e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,2.460957547083004e-07
0,orders##orders_cpu,1.964500875672297e-07
0,catalogue##catalogue_cpu,2.235916265039685e-07
0,frontend##frontend_qps,1.157128115216528e-06
0,orders##orders_qps,7.485171532413888e-07
0,catalogue##catalogue_qps,6.96286202346573e-07
0,frontend##frontend_error_rate,2.779261285535961e-09
0,orders##orders_error_rate,2.3085593581523856e-09
0,catalogue##catalogue_error_rate,6.300799373407458e-09
0,frontend##frontend_network_in,2.350246834477147e-07
0,orders##orders_network_in,5.06903974108434e-08
0,catalogue##catalogue_network_in,4.77820303003992e-08
0,frontend##frontend_response_time,1.4963948550799915e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.1565820382323493e-07
0,orders##orders_cpu,1.376430284241906e-07
0,catalogue##catalogue_cpu,1.7775617999880837e-07
0,frontend##frontend_qps,1.6349926919587467e-06
0,orders##orders_qps,8.292325016529088e-07
0,catalogue##catalogue_qps,5.261466003858138e-07
0,frontend##frontend_error_rate,1.787649827137818e-09
0,orders##orders_error_rate,8.348583026040931e-09
0,catalogue##catalogue_error_rate,7.836282712741505e-09
0,frontend##frontend_network_in,2.338842643045159e-07
0,orders##orders_network_in,1.505552700142879e-07
0,catalogue##catalogue_network_in,1.427589242477609e-07
0,frontend##frontend_response_time,1.851471600353209e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.501692058514505e-07
0,orders##orders_cpu,1.928946441129416e-07
0,catalogue##catalogue_cpu,1.6925373554444798e-07
0,frontend##frontend_qps,1.269322535963693e-06
0,orders##orders_qps,8.829450880102004e-07
0,catalogue##catalogue_qps,5.130755157788225e-07
0,frontend##frontend_error_rate,2.543026279458033e-09
0,orders##orders_error_rate,5.698267740539972e-09
0,catalogue##catalogue_error_rate,2.2914709766342037e-09
0,frontend##frontend_network_in,3.48618080629595e-07
0,orders##orders_network_in,9.20033992385273e-08
0,catalogue##catalogue_network_in,8.184188173586476e-08
0,frontend##frontend_response_time,1.3611275235473367e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.0805893601636865e-07
0,orders##orders_cpu,1.617159978423311e-07
0,catalogue##catalogue_cpu,1.2134587262899178e-07
0,frontend##frontend_qps,8.565490806302885e-07
0,orders##orders_qps,1.1632146404738771e-06
0,catalogue##catalogue_qps,5.659247984881231e-07
0,frontend##frontend_error_rate,6.174764476001835e-09
0,orders##orders_error_rate,8.368451424583024e-09
0,catalogue##catalogue_error_rate,5.800250695893808e-09
0,frontend##frontend_network_in,1.518620376351133e-07
0,orders##orders_network_in,1.5866780375771277e-07
0,catalogue##catalogue_network_in,1.1719678857353814e-07
0,frontend##frontend_response_time,1.445669605755246e-11
0,orders##orders_response_time,0.0
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,8.962554992141336e-08
0,orders##orders_cpu,2.482338745139042e-07
0,catalogue##catalogue_cpu,2.079492024889287e-07
0,frontend##frontend_qps,1.6749617005753758e-06
0,orders##orders_qps,1.087478238150318e-06
0,catalogue##catalogue_qps,7.605517967064388e-07
0,frontend##frontend_error_rate,5.710045708652173e-09
0,orders##orders_error_rate,8.400609397581797e-09
0,catalogue##catalogue_error_rate,2.161741467393422e-09
0,frontend##frontend_network_in,1.433187458742865e-07
0,orders##orders_network_in,5.84053105134872e-08
0,catalogue##catalogue_network_in,6.99314555188724e-08
0,frontend##frontend_response_time,1.6401163948334373e-11
0,orders##orders_response_time,1.5302116879631552e-11
0,catalogue##catalogue_response_time,0.0
0,frontend##frontend_memory_bytes,0.0
0,catalogue##catalogue_restart,0.0
0,frontend##frontend_restart,0.0
0,orders##orders_restart,0.0
0,frontend##frontend_cpu,1.1375250505753597e-07
0,orders##orders_cpu,1.3602035530850466e-07
0,catalogue##catalogue_cpu,1.155947778064739e-07
0,frontend##frontend_qps,1.5560870950449005e-06
0,orders##orders_qps,1.1980151749519365e-06
0,catalogue##catalogue_qps,6.496362083368052e-07
